senseId	entryId	lemma	partOfSpeech	synsetId	subcat
awn4-s3457d3f33d62	awn4-e43cea83e965f	رتّب مسبقاً	v	awn4-01652332-v	
awn4-s345802d117a2	awn4-ededa83c9e6e4	بلا شح	r	awn4-00491623-r	
awn4-s3458466025f0	awn4-e7ca9a161d1aa	مُصَاب بِدُوَار السَّفَر	s	awn4-02553445-s	
awn4-s345868ba7070	awn4-e80e1c66b80a5	حاوية تدوير	n	awn4-04072901-n	
awn4-s345891de1bbb	awn4-e2c745018419d	رشة	n	awn4-13783311-n	
awn4-s34591a917d63	awn4-e8c5e68862d32	امتلاء	n	awn4-14475617-n	
awn4-s34594856385a	awn4-ee1424c0ce3f1	أَمْرَضَ	v	awn4-00064660-v	
awn4-s345964609da2	awn4-e525bc1dc3da8	عالم جيوفيزياء	n	awn4-10148056-n	
awn4-s345972cb4e83	awn4-e77efe0822de2	حداب	n	awn4-14528671-n	
awn4-s3459f98212fa	awn4-e3f973b740355	اقترض	v	awn4-02329022-v	
awn4-s345a0272fac1	awn4-ed45810d92c42	ضَعِيفُ الْإِرَادَةِ	s	awn4-01999637-s	
awn4-s345a6f6a0338	awn4-eae80a58af81b	ذئب الغياض	n	awn4-02117019-n	
awn4-s345afeff2875	awn4-ee473b095939a	مخطط	n	awn4-03963061-n	
awn4-s345bf917a6ef	awn4-e2160f3ed1029	غليون الهولندي	n	awn4-11822134-n	
awn4-s345c983367f6	awn4-e86dbe770966a	مُفشّ عن غضبه	n	awn4-10767340-n	
awn4-s345de26e1990	awn4-e14e7d6dae4fd	جنس كلينوبوديوم	n	awn4-12864604-n	
awn4-s345e67199a2c	awn4-eaf160ec1104d	صفع على الأرداف	n	awn4-00135292-n	
awn4-s345e9d4a5c6c	awn4-e4180255153c8	رابطة مستعرضة	n	awn4-11457043-n	
awn4-s345efbbf18d9	awn4-e9450bea574cc	نمذج	v	awn4-01700922-v	
awn4-s345f54618976	awn4-ef0ca0a0da9c1	فلفل مخروطي	n	awn4-12921543-n	
awn4-s3460177ad037	awn4-ee12ff3bab5e9	تصوير الشرايين	n	awn4-00907440-n	
awn4-s34602c3773c5	awn4-e52eb52815503	تربة طفالية	n	awn4-14966361-n	
awn4-s34602c5eced5	awn4-e5974cf6ec2c3	مبنى	n	awn4-03227021-n	
awn4-s34608711de51	awn4-e498f9900529d	تشاودر محار مانهاتن	n	awn4-07603390-n	
awn4-s3460943571ad	awn4-e6694f4439677	رسملة	n	awn4-00954325-n	
awn4-s34613e705ff1	awn4-eea84c2ea41c8	بالكامل	r	awn4-00010928-r	
awn4-s34618a534c41	awn4-ec067649661d4	الفصيلة الزانية	n	awn4-12280725-n	
awn4-s3461a32459fc	awn4-e8d262166d0fe	أنثى الثدييات	n	awn4-01865040-n	
awn4-s3461ac3b041b	awn4-e4a567e26f75c	قِيَاسِيّ	s	awn4-01689582-s	
awn4-s34621a56a996	awn4-ed3bfd1caa7c6	عشيق مدعوم مالياً	n	awn4-82904005-n	
awn4-s34622a03e0b3	awn4-e6cd47bb59127	خلية نواء	n	awn4-05456504-n	
awn4-s34623d6178e4	awn4-e9a80c9056527	عامل صيانة	n	awn4-10540693-n	
awn4-s346260ec9751	awn4-e2015e3f6a9f6	مجلة تجارية	n	awn4-06609049-n	
awn4-s3462ef27fe17	awn4-e4d7b9fec4747	كَيَّفَ	v	awn4-02577683-v	
awn4-s3462f4539cd3	awn4-e51dfb18d69c1	طريق سفن	n	awn4-04203380-n	
awn4-s34631f1cdedb	awn4-e3c1a69b54877	عريشة	n	awn4-04194590-n	
awn4-s346320d4c93d	awn4-ef4863a70dbcb	تعديل وزاري	n	awn4-01086413-n	
awn4-s34634d1ded4c	awn4-e5b1a77a48415	حَفَرَ نفقاً	v	awn4-01446656-v	
awn4-s346472833fc4	awn4-e8681215a3ae5	جامد	a	awn4-01684775-a	
awn4-s346560ec23b0	awn4-e9e8449ad4774	أَعَادَ الإِضْرَام	v	awn4-02767552-v	
awn4-s346634bf1bd6	awn4-e101ec171fe3a	نسيج	n	awn4-05274844-n	
awn4-s34666b5dc5d3	awn4-e91923398de0c	تعلق مقلوب	n	awn4-00437642-n	
awn4-s3467386c365c	awn4-ee2a8cf9f3d71	بديل	n	awn4-05445361-n	
awn4-s34673e6745f8	awn4-ee471d9050cff	باغاد	n	awn4-08056353-n	
awn4-s34675401f333	awn4-e2716e95dd296	تعهّد	v	awn4-02304230-v	
awn4-s346768c68895	awn4-ed2b017160dec	رَنَّ	v	awn4-02180402-v	
awn4-s3467cd39e7ba	awn4-e9afe35649b4e	رتبة فطرية	n	awn4-11615127-n	
awn4-s34681c5a7e27	awn4-edaf60d1ac444	إنذار	n	awn4-02697285-n	
awn4-s34686dba218d	awn4-e2a2f23b5372f	جنس البوهينيا	n	awn4-12511176-n	
awn4-s34688ad61642	awn4-ef9229622ef01	نمرة	n	awn4-06905066-n	
awn4-s34689bec092f	awn4-e348a2b664f21	ديجيتوكسين	n	awn4-03202350-n	
awn4-s34699be4f8ed	awn4-ef4e515818ba0	بشكل مؤقت	r	awn4-00180698-r	
awn4-s3469cc9bec26	awn4-e147176ed155a	بيوتين	n	awn4-15117217-n	
awn4-s3469e7a6ed4b	awn4-ed9696cf0c1dd	كتلة السكون	n	awn4-05032097-n	
awn4-s3469f8712aaa	awn4-e82213228fd49	بوغ زقي	n	awn4-13112999-n	
awn4-s346a49eef1b1	awn4-ea45219992a9d	مدير منطقة	n	awn4-10038912-n	
awn4-s346a96747fd6	awn4-ede10a87cbbad	سترة نورفولك	n	awn4-03835397-n	
awn4-s346a968ba01e	awn4-ef6aed980c7d9	بلا ضجيج	r	awn4-00464818-r	
awn4-s346b0912b383	awn4-e47a539c5e9e2	انسداد	n	awn4-14039067-n	
awn4-s346b257f52df	awn4-ed689936c8bf0	مغزل	n	awn4-04436747-n	
awn4-s346b4854c265	awn4-eec52360f9561	غير مرتب	a	awn4-01472431-a	
awn4-s346b6233a617	awn4-e686ccf3a3fbc	اعتلال عصبي	n	awn4-14231920-n	
awn4-s346c28fc4449	awn4-eaaad76655d54	قفل	n	awn4-03687813-n	
awn4-s346c6cbe925d	awn4-e74905787d115	بلشون أبيض	n	awn4-02011450-n	
awn4-s346cb7c735b3	awn4-ea0782bf5627f	سوناتا البيانو	n	awn4-07058022-n	
awn4-s346d5c8d5822	awn4-eb7211a988d93	دندنة	n	awn4-00548138-n	
awn4-s346d83c0a931	awn4-e32b283c98876	مضاجعة	n	awn4-00847651-n	
awn4-s346e2eac0548	awn4-e8ae7374e02f9	ضَحِيَّة	n	awn4-10771761-n	
awn4-s346e8e3f5467	awn4-eee8e552428e6	ظَا	n	awn4-13810247-n	
awn4-s346ee6e82e39	awn4-ef7307049c212	صدمة	n	awn4-14090558-n	
awn4-s346eeff1fa26	awn4-ef9c1b9437896	وَحَّدَ	v	awn4-02474216-v	
awn4-s346f42b174a1	awn4-ee7fb8f6b099d	العرق الأبيض	n	awn4-80000191-n	
awn4-s346fd8168704	awn4-ec1ae0e38eda7	سنكروترون البروتونات	n	awn4-92461156-n	
awn4-s3470623eeb69	awn4-e26b2f0336ebc	فطر المظلة	n	awn4-13034524-n	
awn4-s347078be2c79	awn4-eb434c790231f	طب باطني	n	awn4-06061831-n	
awn4-s34722a126cbe	awn4-e7d840e415fa1	محمل بنابض	a	awn4-02812915-a	
awn4-s34723ba44653	awn4-eb22b33d6f5b0	التهاب الجلد السماقي	n	awn4-14246778-n	
awn4-s34725c660125	awn4-ebc67d71334f0	الجريدة المسننة والترس	n	awn4-04045685-n	
awn4-s34725fd21540	awn4-e19215f3d50c1	فتاة	n	awn4-10267055-n	
awn4-s3472c450815e	awn4-e21354a7b2007	جنس نيجروبوروس	n	awn4-13072306-n	
awn4-s3472ead5bde9	awn4-ea484b186c1de	الأحد	n	awn4-15188844-n	
awn4-s347351c9975e	awn4-ebb59cd438a18	معالجة بالأولوية	n	awn4-13562178-n	
awn4-s3473788d7a11	awn4-e7140f7677834	طائفة الزواحف	n	awn4-01663360-n	
awn4-s34737a33fd0d	awn4-e583b2dbd3873	نَمَّى	v	awn4-00254647-v	
awn4-s3474077abfd6	awn4-e2fd04dd0b2a0	تفاعل كهروضعيف	n	awn4-92437059-n	
awn4-s34758371a453	awn4-e8ff8698d8ad6	مُصَمِّمٌ	s	awn4-01997455-s	
awn4-s34759b8be8e8	awn4-e355dac0062fa	العصر الإليزابيثي	n	awn4-15147565-n	
awn4-s3475aaea22ac	awn4-e97aee84d0213	إعتام عدسة العين القشري	n	awn4-14279496-n	
awn4-s3475ae3538c1	awn4-e7c9bbe132531	ماض	a	awn4-01732158-a	
awn4-s3475beeca375	awn4-ee93df4b13a57	عاصٍ	a	awn4-02338328-a	
awn4-s3475cb5b0a74	awn4-ec01d562e3a5b	اخْضَرَّ	v	awn4-00232796-v	
awn4-s347609908734	awn4-eff84ea2b5df4	جاغوارندي	n	awn4-02128341-n	
awn4-s34773fd9e5b2	awn4-e27e016345d5d	مُوَالٍ	s	awn4-00964856-s	
awn4-s3477425f92d6	awn4-e6307eda2c6d8	شقي	n	awn4-10219666-n	
awn4-s34777052b53d	awn4-e2acbe7120f00	حديث	n	awn4-07150442-n	
awn4-s34784dea34d3	awn4-e868789242fa5	رغوة	n	awn4-09324750-n	
awn4-s3479e156405f	awn4-ea62f2523efda	حق التعيين	n	awn4-05041203-n	
awn4-s347ad45a21f1	awn4-ee228737dfe31	عَرَفَ	v	awn4-00610224-v	
awn4-s347bcd66ec3d	awn4-ee8d8e13e5da2	جنس كوليوس	n	awn4-12865457-n	
awn4-s347bee87ea71	awn4-e7d952fc1646e	تشبك	n	awn4-13571958-n	
awn4-s347bf422c4ce	awn4-e9c556e5d8e0e	عالج	v	awn4-00516235-v	
awn4-s347c48158a0b	awn4-e31cafc408a03	مَقْلُوب البَيْضَوِيّ	s	awn4-02177285-s	
awn4-s347cded0f4d6	awn4-e2597ba956c7f	أنتيموني	a	awn4-02640638-a	
awn4-s347d0f4e6d33	awn4-eb4e85029d302	رياح شمالية غربية	n	awn4-11468812-n	
awn4-s347d610dae80	awn4-e03f1ea8b67db	دردار إسباني	n	awn4-12839106-n	
awn4-s347e67a1b65d	awn4-e0aa900f10016	رأي قانوني	n	awn4-06563775-n	
awn4-s347ec08216f0	awn4-e1531b8d7b0da	كتلة	n	awn4-02855782-n	
awn4-s347f61848f9a	awn4-eab415746a124	تدريس	n	awn4-00888759-n	
awn4-s347fabe3214a	awn4-ec9e6f2531c5f	أَصَالَة	n	awn4-04807608-n	
awn4-s347fb9a4effb	awn4-e55847f1b94a7	سرخس الزر الجامايكي	n	awn4-13222321-n	
awn4-s347fd0000407	awn4-ef80d0f6eef56	استقطب	v	awn4-00488118-v	
awn4-s34801b82d055	awn4-e500c4de08c57	مُلَاصِق	s	awn4-00447018-s	
awn4-s348081f3c577	awn4-e5b335face616	شعور بالحماية	n	awn4-07560673-n	
awn4-s3482d5675009	awn4-e04ce9f38186d	جَزَّأَ	v	awn4-01477079-v	
awn4-s34837e8b1f62	awn4-efc9fbb18c478	ضياع	n	awn4-13595655-n	
awn4-s348467083fe9	awn4-e13eb6f933d2a	توافق	n	awn4-07191464-n	
awn4-s34847f12c47f	awn4-e8e318eb58038	بينادريل	n	awn4-03207909-n	
awn4-s3484e7004752	awn4-e3041d2c3a997	وجهياً	r	awn4-00136998-r	
awn4-s3484ed5c21a6	awn4-e88eacbf0a8ef	شذوذ	n	awn4-08640338-n	
awn4-s348508f58a4c	awn4-e34f2da829a89	مُدَوٍّ وَعَنِيف	s	awn4-02522852-s	
awn4-s34852d0da19a	awn4-e01cf5a637865	توتر بين سطحي	n	awn4-11538601-n	
awn4-s34858b03517c	awn4-ea360cee4320f	حَنَّطَ	v	awn4-02686168-v	
awn4-s34858dac9407	awn4-e6dd6a43cc99d	تافه	a	awn4-00627874-a	
awn4-s34865ae83014	awn4-e212a13e4e7b1	نموذج	n	awn4-05945830-n	
awn4-s34868498df09	awn4-e510702747670	مُثَابِر	s	awn4-02335561-s	
awn4-s3486c62a7e35	awn4-e5e7a2dd805ac	قنطرة ويتستون	n	awn4-04582047-n	
awn4-s34875084837c	awn4-e61b3270a61fc	بكتيريا ضوئية التغذية	n	awn4-01362586-n	
awn4-s348799f078a5	awn4-e50ea908bdc2a	نجمة ذهبية ماريلاند	n	awn4-11972289-n	
awn4-s3487e1f4b2c8	awn4-edc0185c63f32	تجاوز يدوي	n	awn4-03871498-n	
awn4-s34882480d078	awn4-e08af1c686c8a	تفاح	n	awn4-12654755-n	
awn4-s348829f6fb44	awn4-e465744e43107	عِلَاجِيُّ المَنْشَأ	s	awn4-02291259-s	
awn4-s3488449cc503	awn4-efad11e637ae7	فَكَّ الشِّفْرَةَ	v	awn4-00996499-v	
awn4-s348873f84ddd	awn4-ef3ac1ac9ca9a	ألم الرحم	n	awn4-14352371-n	
awn4-s3488d4e9f971	awn4-e6f30742b2158	تَمَدَّدَ	v	awn4-01452389-v	
awn4-s3488ebd95edd	awn4-ecbebc44e7253	باستقامة	r	awn4-00511965-r	
awn4-s348917073389	awn4-ec6a83b1b6472	بروديا أنيقة	n	awn4-12466133-n	
awn4-s348941a98379	awn4-eba3aba21dc44	مَيِّت	s	awn4-00672155-s	
awn4-s34894b542ad4	awn4-eeadf90f9e6c7	تَأَوَّهَ	v	awn4-01047291-v	
awn4-s34895a0436b9	awn4-e45dc5b1b9982	كثيراً	r	awn4-00059951-r	
awn4-s3489c7c40b2a	awn4-ea83449b8fbd9	مُصَنَّف	s	awn4-02232367-s	
awn4-s348a88ae2d01	awn4-e170497555fca	إثارة	n	awn4-07102245-n	
awn4-s348a9f5478f6	awn4-e3d1dee5c8270	تحريض	n	awn4-07266287-n	
awn4-s348b7d34a05f	awn4-eb0f068c2c709	حَرَّضَ	v	awn4-00852919-v	
awn4-s348b828a5223	awn4-e9c2413e0b370	فرانسوا مورياك	n	awn4-11185509-n	
awn4-s348b95bff18d	awn4-e18b1e0906ecc	رفض	n	awn4-07221933-n	
awn4-s348ba57a4101	awn4-e86c9f6ef11f5	جَمَّلَ	v	awn4-01683328-v	
awn4-s348bc6c3c1ce	awn4-e2c00e560e099	هُوَيْلَة	n	awn4-05562650-n	
awn4-s348c4932b731	awn4-eba81b5535ea6	مجلة رخيصة	n	awn4-06608811-n	
awn4-s348c501abd99	awn4-ef00376701047	كاسيا	n	awn4-12512131-n	
awn4-s348c78349bd8	awn4-ea3a90f5e028a	غَيْر مُوَزَّع	s	awn4-02160774-s	
awn4-s348d1a218fad	awn4-e198a5a1e0358	صندوق ألعاب	n	awn4-04469246-n	
awn4-s348d82d463e1	awn4-e7cb3fa3f511f	جان بابتيست كامي كورو	n	awn4-10931700-n	
awn4-s348e51bfd0b1	awn4-ed9c76eafc022	معقود	a	awn4-00655714-a	
awn4-s348e53e28058	awn4-e7176173fc868	جنس غروس	n	awn4-02015688-n	
awn4-s348e70e38e27	awn4-eec018df5540b	توزيع الآلات	n	awn4-07052656-n	
awn4-s348e92e3a120	awn4-ec4343eea6760	عرّف	v	awn4-02617665-v	
awn4-s348ec8c5d5ff	awn4-e5bacfd5b9572	تشيستر	n	awn4-09158694-n	
awn4-s348f205079fc	awn4-e0a5e4ca065c3	مبادلة	n	awn4-01111592-n	
awn4-s348f2f2a19f2	awn4-eff6699353a64	وريد سنعي	n	awn4-05381133-n	
awn4-s348f33de43c2	awn4-ed1852b420ceb	هيتشكوك	n	awn4-11072294-n	
awn4-s348fa03dc0cf	awn4-ee338007aa60d	فريدريك بربروسا	n	awn4-10999883-n	
awn4-s348fb38ff4c8	awn4-e042c3c68b6ed	بلا وقار	r	awn4-00384850-r	
awn4-s348fe78408be	awn4-e6362f662c819	عقبة	n	awn4-05172372-n	
awn4-s349024e685e8	awn4-e0d4573004e76	مُتَّصِل	s	awn4-00569225-s	
awn4-s349028e787a8	awn4-eeb364016a688	مصعد	n	awn4-03286056-n	
awn4-s3490d311dc84	awn4-e382ba5491269	التهاب الحبال الصوتية	n	awn4-14364319-n	
awn4-s3490df0fec65	awn4-edcff8ee81930	مُنَقٍّ	s	awn4-02125327-s	
awn4-s3490f549dcb2	awn4-e0edfd9fd5c44	صقيع	n	awn4-11528369-n	
awn4-s349101e1d203	awn4-ec91f303f1c64	سلكي	a	awn4-02579112-a	
awn4-s349137e39ad5	awn4-ea061799a4c01	يوم السعد	n	awn4-14508100-n	
awn4-s349163b4f5d6	awn4-ec75930d7cf7f	قاعيات دقيقة	n	awn4-92429061-n	
awn4-s34917729852a	awn4-eada43f72c680	غواتيمالي	n	awn4-09731591-n	
awn4-s34917fc6fa21	awn4-e7ebb7f2c2423	مجموعة الأقران	n	awn4-08389117-n	
awn4-s34919e1a2049	awn4-ebc4481b026be	رامي القنابل	n	awn4-09883658-n	
awn4-s3491b2122ed0	awn4-ee90fe9a263dc	موسين	n	awn4-14755134-n	
awn4-s3491fc9a5c08	awn4-ec27a6cd93e23	بيض دودة القز	n	awn4-01467407-n	
awn4-s349264f90d3b	awn4-e64a5ef191f76	مُتَهَدِّج	s	awn4-02312668-s	
awn4-s34927bd22d51	awn4-e35c1dccf18e2	شجرة الفضة	n	awn4-12240764-n	
awn4-s349295a49047	awn4-e341df00de09b	أَعْدَمَ	v	awn4-01329210-v	
awn4-s3492c5214d9b	awn4-e9e9ad5e88846	عشيات الطيور	n	awn4-13067045-n	
awn4-s349315c3c9bb	awn4-e4e6928d070e4	ذهن	n	awn4-05619057-n	
awn4-s34937a5b9742	awn4-e2a5c48464309	ضفدع مذنب	n	awn4-01647541-n	
awn4-s3493d302341d	awn4-e0c1996f3267e	إيتالو كالفينو	n	awn4-10900593-n	
awn4-s349401f9dcce	awn4-ea99496e117eb	هوامش نقدية	n	awn4-92460709-n	
awn4-s3494104867ee	awn4-e18581a1bb4aa	رحيم	a	awn4-01264939-a	
awn4-s3494118f781e	awn4-e093f76be0f70	تزمّت رقابي	n	awn4-00398353-n	
awn4-s34945779f318	awn4-e53c4319b811e	إجازة مدفوعة الأجر	n	awn4-15163978-n	
awn4-s3494796da7e1	awn4-eb4e79e11390a	تحسين الذات	n	awn4-00262101-n	
awn4-s3495a7bec1cb	awn4-ea2623762b291	مهووس بالرياضة	n	awn4-10173434-n	
awn4-s3495b5066d10	awn4-eecf1cc40ca06	غير محلوق	a	awn4-02161232-a	
awn4-s3495fa0cfda1	awn4-e3600f0bf9f0f	فَرْدِيّ التَّرِيُّش	s	awn4-02180555-s	
awn4-s3496e67d1628	awn4-ee1b8fb8fe872	بيرولا	n	awn4-12276451-n	
awn4-s3497c8a0e410	awn4-ebc12fdc264ad	الرابطة الوطنية للوسطاء العقاريين	n	awn4-08504329-n	
awn4-s3498129dadd9	awn4-e5d8e8158050d	بتر	n	awn4-05145203-n	
awn4-s349821ae8cb7	awn4-e66ddae7adc1d	قَسَّمَ	v	awn4-00643760-v	
awn4-s349825c33c01	awn4-e1983d0237e9d	على فكرة	r	awn4-00157363-r	
awn4-s3498444157a7	awn4-e1b2b5cd08bf3	حشرة قشرية	n	awn4-02251162-n	
awn4-s349879b57750	awn4-e54dbc34ce9b2	بارع في كل الصنعات	n	awn4-10178882-n	
awn4-s349897312946	awn4-efe989520ddae	نَقَلَ	v	awn4-01854282-v	
awn4-s3498a3d13cf2	awn4-e6ec350ea59a0	هامبورغ	n	awn4-08791169-n	
awn4-s3498c303dc70	awn4-ea38674a041b9	نافذة زجاج معشق	n	awn4-04304888-n	
awn4-s3499651b82be	awn4-ec42db55657be	مقوم النسيج	n	awn4-92466276-n	
awn4-s3499ac371993	awn4-e66ee4b749259	مُشَدَّد	s	awn4-02327443-s	
awn4-s3499dab68096	awn4-ea3ff59c68ed3	قريباً	r	awn4-00034309-r	
awn4-s349a850849e5	awn4-ebcf89d575ee1	سيف مقوس قصير	n	awn4-03157912-n	
awn4-s349b39b4a173	awn4-e7538f8f42162	هبة	n	awn4-13285910-n	
awn4-s349b501b1c38	awn4-e53db71f4990c	خَبِيث التَّأْثِير	s	awn4-00226107-s	
awn4-s349c16a7fcbc	awn4-e0f1b86863c2d	سجّل	v	awn4-02010848-v	
awn4-s349cd15afaaa	awn4-e98ed4402d82a	قارب بحري	n	awn4-04165868-n	
awn4-s349ce9bc1675	awn4-e3febb74d3121	حلقة	n	awn4-03036796-n	
awn4-s349d0201a768	awn4-e7f27a46b84f8	ضائقة شديدة	n	awn4-14056963-n	
awn4-s349dfa3a3740	awn4-ea76904ffd9ee	أقلق	v	awn4-01824015-v	
awn4-s349e0c434891	awn4-ea47514223512	شريط عزل الطقس	n	awn4-04575156-n	
awn4-s349e3863f856	awn4-ee3ccc32fdc31	أخايا	n	awn4-08800342-n	
awn4-s349e607508fd	awn4-ed1e745661b37	رتبة الخفاشيات	n	awn4-02141573-n	
awn4-s349ebc36d764	awn4-e948f34173d65	لوح تسخين	n	awn4-03548434-n	
awn4-s34a0765cc2a5	awn4-e98de9cde6ab6	النوبة الليلية	n	awn4-15318678-n	
awn4-s34a0f67237c7	awn4-e4975523be1a0	جوز فارسي	n	awn4-12339931-n	
awn4-s34a1b4c5f55c	awn4-e7a76b5219f42	تَمْهِيدِيّ	s	awn4-01015350-s	
awn4-s34a1f2df53d6	awn4-eef7dd85a7a42	أمونيتي	a	awn4-02628229-a	
awn4-s34a22b7d9607	awn4-ee984817cc270	حُقّ	n	awn4-04036890-n	
awn4-s34a2886e9834	awn4-e0d3b244b1e22	أوغست فون فاسرمان	n	awn4-11395904-n	
awn4-s34a2f3919481	awn4-e089451031fb5	وحشية	n	awn4-00425937-n	
awn4-s34a3533cb2b3	awn4-ec21d7c538b1a	نَشَرَ	v	awn4-00969657-v	
awn4-s34a3a0bc197d	awn4-ee42f1a4a5075	فَكَّ اللَّوْلَبَة	v	awn4-01355231-v	
awn4-s34a4ca4bc2bb	awn4-e9e445a6ce4a6	شريحة عمرية	n	awn4-07959756-n	
awn4-s34a56bffd9ce	awn4-e448f2727422b	مبيت الماشية	n	awn4-08516385-n	
awn4-s34a57ec5e3c9	awn4-e97355d7e5dd8	سَارَ	v	awn4-01908923-v	
awn4-s34a5cd6ac6a2	awn4-ef51318c002d8	بيريثروم	n	awn4-12042523-n	
awn4-s34a6632e7176	awn4-e3bad24449082	متبرع بالدم	n	awn4-09880219-n	
awn4-s34a6782aa24a	awn4-e21ed68b84805	خَفَضَ التَّقْنِين	v	awn4-00532724-v	
awn4-s34a696daa5ba	awn4-e06fa0567d372	غَيْر مَحْبُوس	s	awn4-01067327-s	
awn4-s34a74f1c96f3	awn4-e8f78a72fdd76	شكوى	n	awn4-07251126-n	
awn4-s34a75fd23c73	awn4-e3d392b6d15af	بوزويل	n	awn4-10878468-n	
awn4-s34a7d087068d	awn4-eb6e6f521927f	دَمَجَ	v	awn4-01543782-v	
awn4-s34a7f3042cc4	awn4-e78b65bbd0923	حارِس	n	awn4-09637714-n	
awn4-s34a8895666ca	awn4-ee68abae3c941	رتبة النفاخيات	n	awn4-13064024-n	
awn4-s34a8ea0ef1b2	awn4-e7cbd74505af8	لاَحَقَ	v	awn4-02060615-v	
awn4-s34a968c37961	awn4-e801b81bfb85c	إشارة غير مباشرة	n	awn4-06779335-n	
awn4-s34a9b0f3bc4a	awn4-e5d7f406c9ac0	مُتَعَاوِن	a	awn4-00020824-a	
awn4-s34aa987b8ba1	awn4-e2655eca39cd8	مَقْبُول	s	awn4-00608270-s	
awn4-s34ab10897619	awn4-e8371ba9f704e	مُوقِف لِلنَّزِيف	s	awn4-00191321-s	
awn4-s34ac16f30498	awn4-e21b29f3eaf54	غَيْر مُتَكَيِّف	a	awn4-00352919-a	
awn4-s34ac5a7ff9a8	awn4-e1792ce38d02c	هدية إضافية	n	awn4-13292820-n	
awn4-s34ac969a478e	awn4-ef92a1b7a962b	عسر البلع	n	awn4-14082625-n	
awn4-s34ace4f4277d	awn4-e7d531d9a5170	جبيرة	n	awn4-04289632-n	
awn4-s34ad199e2d4e	awn4-e634060169857	تفكير إبداعي	n	awn4-05805185-n	
awn4-s34adf8f9bc0a	awn4-ea5a9db616a9d	لمنى	n	awn4-11815260-n	
awn4-s34aea54f9da8	awn4-ea36d96dfac6c	مَعْرُوفٌ جَيِّدًا	s	awn4-01507961-s	
awn4-s34af299cc9f1	awn4-edf9bd3e0f004	زنبق متسلق	n	awn4-12476455-n	
awn4-s34b01ef26343	awn4-e4abac998a3a0	بتحطم	r	awn4-00461230-r	
awn4-s34b0ac9250ec	awn4-ee30869c8a7eb	غطاء أرضي	n	awn4-13133186-n	
awn4-s34b0b23ee042	awn4-ecc61e0075940	صيد بالجر	n	awn4-00455517-n	
awn4-s34b0f00e051e	awn4-eb3467fb0a9ec	عَكْس	n	awn4-13880467-n	
awn4-s34b17bd03407	awn4-ed6baab726853	إلغاء	n	awn4-00233730-n	
awn4-s34b22fd6f254	awn4-eca9cad6f8b69	أبجدي	a	awn4-02624611-a	
awn4-s34b261c94290	awn4-e7a0934968fe4	عمق	n	awn4-05621745-n	
awn4-s34b2799d3e90	awn4-e6b89a2ad0f3b	مصاب بالحبسة	n	awn4-09817685-n	
awn4-s34b32933f229	awn4-e6515dfe6d70b	غرغرة	n	awn4-07398623-n	
awn4-s34b3ca1a1d33	awn4-eef2dd882b91a	أعاد التسجيف	v	awn4-01274703-v	
awn4-s34b4041752aa	awn4-e1e4030911ad5	المدينة المقدسة	n	awn4-05635976-n	
awn4-s34b40b49684a	awn4-e5404ea357873	أرضية باركيه	n	awn4-03897875-n	
awn4-s34b43c1287bc	awn4-ee204a4f85cfe	هنا	r	awn4-00109415-r	
awn4-s34b596529ec2	awn4-e828b8cd8bc5c	مشاة البحرية	n	awn4-08209747-n	
awn4-s34b5b3a162e0	awn4-eb9ac5b7a341c	تحرك	n	awn4-07324399-n	
awn4-s34b5d1ce7324	awn4-ec0d90f3417e5	غَيْر مُتَعَاوِن	a	awn4-00021440-a	
awn4-s34b60733bfeb	awn4-ec970fbbe1670	صَحَّحَ	v	awn4-00296959-v	
awn4-s34b609c0bf04	awn4-ed76229f727f6	مجمع	a	awn4-03159930-a	
awn4-s34b6757b5c26	awn4-eb8621a2c0399	تلسكوب كاسيجرين	n	awn4-02981937-n	
awn4-s34b750c0bd4b	awn4-eae92240f6b20	جنس بوتاموغالي	n	awn4-01897444-n	
awn4-s34b8f665f2b3	awn4-e7183fa47c51b	وهن	n	awn4-14571235-n	
awn4-s34b9305534cf	awn4-ef0cab5b02f99	ييتسي	a	awn4-03050408-a	
awn4-s34b96cb498d1	awn4-eeb1fde9c5934	عَدِيمُ الصَّدَى	s	awn4-02018416-s	
awn4-s34b9795800f0	awn4-e96815f39c20c	فعلي	a	awn4-02834663-a	
awn4-s34b98464c321	awn4-e02092dcacaab	لوغيون	n	awn4-06312292-n	
awn4-s34b9f96729bb	awn4-eb3cbe37661f5	مُتَمَرِّد عَسْكَرِيًّا	s	awn4-00966691-s	
awn4-s34ba9607ff2c	awn4-e46b59578ded3	حكم نهائي	n	awn4-01191491-n	
awn4-s34bab2aa00e3	awn4-e020f52fd4edf	برخامة	r	awn4-00400747-r	
awn4-s34bac1f376cb	awn4-e2b1e4b93f5d2	عَدَم لَبْس	n	awn4-04829033-n	
awn4-s34baeaac669c	awn4-e6eda5f0d1dec	مُتَجَلٍّ	s	awn4-01624061-s	
awn4-s34bb36120a3f	awn4-ec7b06e61c167	يخدم	v	awn4-01097629-v	
awn4-s34bc27893929	awn4-ef168eae38355	جلد الأحذية	n	awn4-14788058-n	
awn4-s34bc94b21326	awn4-e140a917fbaaf	مفتاح تبديل	n	awn4-06599575-n	
awn4-s34bc99c5fef5	awn4-e084d43f60ddc	فص الرئة	n	awn4-05395302-n	
awn4-s34bd04040490	awn4-e391e466b59a6	كثرة كاثرة	n	awn4-13798938-n	
